Neighbourhood,Neighbourhood Latitude,Neighbourhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category,
3413,Boise,45.550159,-122.671878,Pistils Nursery,45.550438,-122.675558,Flower Shop
3414,Boise,45.550159,-122.671878,Townshend's Teahouse,45.551146,-122.675724,Tea Room
3415,Boise,45.550159,-122.671878,Ruby Jewel Scoops,45.549753,-122.675635,Ice Cream Shop
3416,Boise,45.550159,-122.671878,Mississippi Studios,45.551453,-122.675676,Rock Club
3417,Boise,45.550159,-122.671878,Bridge City Comics,45.549864,-122.675633,Comic Shop
3418,Boise,45.550159,-122.671878,¿Por Qué No?,45.548238,-122.675519,Mexican Restaurant
3419,Boise,45.550159,-122.671878,Wolf & Bear's,45.551276,-122.675683,Middle Eastern Restaurant
3420,Boise,45.550159,-122.671878,Spin Laundry Lounge,45.547705,-122.674453,Laundromat
3421,Boise,45.550159,-122.671878,The ReBuilding Center,45.54865,-122.675827,Furniture / Home Store
3422,Boise,45.550159,-122.671878,Lovely's Fifty Fifty,45.55292,-122.675712,Pizza Place
3423,Boise,45.550159,-122.671878,Mee-Sen Thai Eatery,45.551304,-122.675406,Thai Restaurant
3424,Boise,45.550159,-122.671878,Control Voltage,45.55018,-122.675127,Music Store
3425,Boise,45.550159,-122.671878,New Seasons Market,45.547998,-122.667251,Grocery Store
3426,Boise,45.550159,-122.671878,She Bop,45.549699,-122.675951,Gift Shop
3427,Boise,45.550159,-122.671878,StormBreaker Brewing,45.549539,-122.675435,Brewery
3428,Boise,45.550159,-122.671878,Eem,45.550691,-122.666538,Thai Restaurant
3429,Boise,45.550159,-122.671878,Bar Bar,45.551559,-122.675729,Bar
3430,Boise,45.550159,-122.671878,Quaintrelle,45.551364,-122.675323,New American Restaurant
3431,Boise,45.550159,-122.671878,Ecliptic Brewing,45.547326,-122.675073,Brewery
3432,Boise,45.550159,-122.671878,Life of Pie Pizza,45.549457,-122.666646,Pizza Place
3433,Boise,45.550159,-122.671878,Olympia Oyster Bar,45.554145,-122.675532,Seafood Restaurant
3434,Boise,45.550159,-122.671878,Radar,45.551637,-122.675654,American Restaurant
3435,Boise,45.550159,-122.671878,Interurban,45.553035,-122.675692,Gastropub
3436,Boise,45.550159,-122.671878,Paxton Gate,45.553987,-122.675492,Gift Shop
3437,Boise,45.550159,-122.671878,Matt's BBQ,45.554406,-122.675635,BBQ Joint
3438,Boise,45.550159,-122.671878,What's The Scoop?,45.549036,-122.66673,Ice Cream Shop
3439,Boise,45.550159,-122.671878,Miss Delta,45.551623,-122.675423,Southern / Soul Food Restaurant
3440,Boise,45.550159,-122.671878,Myoptic Optometry,45.5519,-122.66655,Eye Doctor
3441,Boise,45.550159,-122.671878,Tin Bucket,45.548932,-122.666725,Beer Store
3442,Boise,45.550159,-122.671878,Psychic Bar,45.548757,-122.675411,Bar
3443,Boise,45.550159,-122.671878,Mississippi Pizza Pub,45.548632,-122.675489,Pizza Place
3444,Boise,45.550159,-122.671878,Either/Or,45.552138,-122.666813,Coffee Shop
3445,Boise,45.550159,-122.671878,Bridgetown Beerhouse,45.552175,-122.675919,Beer Store
3446,Boise,45.550159,-122.671878,Little Big Burger,45.550131,-122.67576,Burger Joint
3447,Boise,45.550159,-122.671878,The 1905,45.551878,-122.675165,Pizza Place
3448,Boise,45.550159,-122.671878,Sidecar 11,45.551687,-122.67569,Cocktail Bar
3449,Boise,45.550159,-122.671878,Prost! Portland,45.554499,-122.675744,Beer Garden
3450,Boise,45.550159,-122.671878,Pinky's,45.552156,-122.680756,Pizza Place
3451,Boise,45.550159,-122.671878,Ristretto Roasters,45.550451,-122.666549,Coffee Shop
3452,Boise,45.550159,-122.671878,Salty's Pet Supply,45.552789,-122.675662,Pet Store
3453,Boise,45.550159,-122.671878,People's Pig,45.546408,-122.666885,BBQ Joint
3454,Boise,45.550159,-122.671878,Beacon Sound,45.549339,-122.675383,Record Shop
3455,Boise,45.550159,-122.671878,The Box Social,45.55191,-122.666879,Cocktail Bar
3456,Boise,45.550159,-122.671878,The Albina Press,45.556839,-122.675127,Coffee Shop
3457,Boise,45.550159,-122.671878,Kayo's Ramen Bar,45.550467,-122.666516,Ramen Restaurant
3458,Boise,45.550159,-122.671878,Blue Star Donuts & Coffee,45.550156,-122.675689,Donut Shop
3459,Boise,45.550159,-122.671878,Native Bowl,45.554326,-122.676047,Food Truck
3460,Boise,45.550159,-122.671878,Gravy,45.551715,-122.67567,Breakfast Spot
3461,Boise,45.550159,-122.671878,The Rambler,45.554064,-122.675775,Bar
3462,Boise,45.550159,-122.671878,Cedo's Falafel,45.550878,-122.6618,Falafel Restaurant
3463,Boise,45.550159,-122.671878,Brass Tacks,45.548905,-122.668061,Sandwich Place
3464,Boise,45.550159,-122.671878,Hopworks BikeBar,45.551316,-122.666851,Brewery
3465,Boise,45.550159,-122.671878,Victoria,45.558144,-122.675094,Cocktail Bar
3466,Boise,45.550159,-122.671878,Mississippi Marketplace,45.554382,-122.675905,Food Truck
3467,Boise,45.550159,-122.671878,Fulcrum Fitness,45.551357,-122.661366,Gym
3468,Boise,45.550159,-122.671878,Fresh Pot,45.552214,-122.675651,Coffee Shop
3469,Boise,45.550159,-122.671878,Fire on the Mountain,45.554144,-122.681781,Wings Joint
3470,Boise,45.550159,-122.671878,Las Primas Peruvian Kitchen,45.551815,-122.666879,Peruvian Restaurant
3471,Boise,45.550159,-122.671878,Liberty Glass,45.546266,-122.676059,Bar
3472,Boise,45.550159,-122.671878,No Bones Beach Club,45.551292,-122.675365,Vegetarian / Vegan Restaurant
3473,Boise,45.550159,-122.671878,Beech St Parlor,45.549452,-122.661178,Speakeasy
3474,Boise,45.550159,-122.671878,Land Gallery,45.551345,-122.675645,Gift Shop
3475,Boise,45.550159,-122.671878,Grand Central Baking Company,45.547692,-122.673579,Bakery
3476,Boise,45.550159,-122.671878,Akemi Salon,45.550086,-122.666439,Cosmetics Shop
3477,Boise,45.550159,-122.671878,Beam & Anchor,45.542203,-122.677103,Furniture / Home Store
3478,Boise,45.550159,-122.671878,Ex Novo Brewing,45.540049,-122.668583,Brewery
3479,Boise,45.550159,-122.671878,Ned Ludd,45.551071,-122.661771,New American Restaurant
3480,Boise,45.550159,-122.671878,Eisenhower Bagelhouse,45.555179,-122.682108,Bagel Shop
3481,Boise,45.550159,-122.671878,Irving Park,45.546703,-122.657907,Park
3482,Boise,45.550159,-122.671878,Bridges Cafe & Catering,45.542148,-122.661554,Café
3483,Boise,45.550159,-122.671878,Bröder Nord,45.539337,-122.674824,Scandinavian Restaurant
3484,Boise,45.550159,-122.671878,Labrewatory,45.540887,-122.673251,Brewery
3485,Boise,45.550159,-122.671878,EaT: An Oyster Bar,45.550335,-122.666525,Cajun / Creole Restaurant
3486,Boise,45.550159,-122.671878,Maui's Bar,45.548488,-122.666545,Dive Bar
3487,Boise,45.550159,-122.671878,Untapped,45.554848,-122.681991,Beer Store
3488,Boise,45.550159,-122.671878,Sweedeedee,45.560547,-122.674879,Café
3489,Boise,45.550159,-122.671878,The Waypost,45.545829,-122.666604,Bar
3490,Boise,45.550159,-122.671878,Bridgetown CrossFit and Barbell Club,45.540998,-122.674627,Gym / Fitness Center
3491,Boise,45.550159,-122.671878,Wonder Ballroom,45.540813,-122.663393,Rock Club
3492,Boise,45.550159,-122.671878,Overlook Park,45.548498,-122.682524,Park
3493,Boise,45.550159,-122.671878,Toro Bravo,45.540857,-122.663567,Tapas Restaurant
3494,Boise,45.550159,-122.671878,Dawson City Park,45.544363,-122.667143,Park
3495,Boise,45.550159,-122.671878,Ox,45.539346,-122.661779,Argentinian Restaurant
3496,Boise,45.550159,-122.671878,Secret Society,45.540831,-122.663559,Lounge
3497,Boise,45.550159,-122.671878,The Alibi Restaurant & Lounge,45.552572,-122.680641,Karaoke Bar
3498,Boise,45.550159,-122.671878,Portland Farmers Market at King Elementary,45.557148,-122.658994,Farmers Market
3499,Boise,45.550159,-122.671878,ME Fitness Studios,45.558951,-122.661791,Gym
3500,Boise,45.550159,-122.671878,Saraveza,45.562585,-122.677164,Pub
3501,Boise,45.550159,-122.671878,Caspian Kabob,45.554371,-122.675891,Food Truck
3502,Boise,45.550159,-122.671878,Popeyes Louisiana Kitchen,45.545792,-122.661386,Fried Chicken Joint
3503,Boise,45.550159,-122.671878,Russell Street Bar-B-Que,45.541,-122.662077,BBQ Joint
3504,Boise,45.550159,-122.671878,The Arrow Coffeehouse,45.559004,-122.661748,Coffee Shop
3505,Boise,45.550159,-122.671878,The Bye and Bye,45.559237,-122.655246,Bar
3506,Boise,45.550159,-122.671878,Pine State Biscuits,45.535861,-122.664108,Fried Chicken Joint
3507,Boise,45.550159,-122.671878,Grilled Cheese Grill,45.559192,-122.654819,Food Truck
3508,Boise,45.550159,-122.671878,Sugar Me,45.548352,-122.652452,Cosmetics Shop
3509,Boise,45.550159,-122.671878,J.D.'s Shoe Repair,45.558998,-122.674553,Shoe Store
3510,Boise,45.550159,-122.671878,Curious Comedy Theater,45.560974,-122.661746,Comedy Club
3511,Boise,45.550159,-122.671878,Koi Fusion,45.554358,-122.675884,Food Truck
3512,Boise,45.550159,-122.671878,Whole Foods Market,45.548998,-122.651285,Grocery Store
3513,Concordia,45.565866,-122.632216,McMenamins Kennedy School,45.564575,-122.630188,Hotel
3514,Concordia,45.565866,-122.632216,Beast,45.562462,-122.634985,French Restaurant
3515,Concordia,45.565866,-122.632216,DOC,45.562964,-122.635143,New American Restaurant
3516,Concordia,45.565866,-122.632216,The Honors Bar,45.564419,-122.630153,Bar
3517,Concordia,45.565866,-122.632216,Expatriate,45.562486,-122.634835,Cocktail Bar
3518,Concordia,45.565866,-122.632216,Dame Restaurant,45.562656,-122.635014,Eastern European Restaurant
3519,Concordia,45.565866,-122.632216,New Seasons Market,45.56144,-122.630363,Supermarket
3520,Concordia,45.565866,-122.632216,Wilder Bar Cafe,45.562768,-122.635079,American Restaurant
3521,Concordia,45.565866,-122.632216,Urdaneta,45.559136,-122.634119,Tapas Restaurant
3522,Concordia,45.565866,-122.632216,Extracto Coffee House & Roastery,45.562855,-122.635394,Coffee Shop
3523,Concordia,45.565866,-122.632216,The Boiler Room Bar,45.564506,-122.629685,Bar
3524,Concordia,45.565866,-122.632216,Fernhill Park,45.566579,-122.623553,Park
3525,Concordia,45.565866,-122.632216,Alberta Park,45.56459,-122.645193,Park
3526,Concordia,45.565866,-122.632216,Kargi Gogo,45.559113,-122.634038,Dumpling Restaurant
3527,Concordia,45.565866,-122.632216,Common Ground Wellness Center,45.559477,-122.630388,Spa
3528,Concordia,45.565866,-122.632216,La Sirenita,45.559121,-122.636564,Mexican Restaurant
3529,Concordia,45.565866,-122.632216,Pine State Biscuits,45.558981,-122.642697,Southern / Soul Food Restaurant
3530,Concordia,45.565866,-122.632216,Ampersand Gallery & Fine Books,45.559002,-122.635513,Art Gallery
3531,Concordia,45.565866,-122.632216,Salt & Straw,45.559148,-122.644141,Ice Cream Shop
3532,Concordia,45.565866,-122.632216,Great Notion Brewing,45.558881,-122.642771,Brewery
3533,Concordia,45.565866,-122.632216,CORD,45.558973,-122.635539,Gift Shop
3534,Concordia,45.565866,-122.632216,Proud Mary,45.558976,-122.644497,Coffee Shop
3535,Concordia,45.565866,-122.632216,Just Bob,45.559155,-122.640865,Café
3536,Concordia,45.565866,-122.632216,Bollywood Theater,45.55927,-122.644011,Indian Restaurant
3537,Concordia,45.565866,-122.632216,The Knock Back,45.559154,-122.641628,Bar
3538,Concordia,45.565866,-122.632216,Dar Salam,45.559186,-122.635327,Middle Eastern Restaurant
3539,Concordia,45.565866,-122.632216,Back to Eden Bakery,45.55921,-122.64258,Gluten-free Restaurant
3540,Concordia,45.565866,-122.632216,Sip Juice Cart,45.559083,-122.642625,Food Truck
3541,Concordia,45.565866,-122.632216,Pizza Jerk,45.559349,-122.620347,Pizza Place
3542,Concordia,45.565866,-122.632216,Hat Yai,45.562784,-122.648792,Thai Restaurant
3543,Concordia,45.565866,-122.632216,Townshend's Tea House,45.559105,-122.642458,Café
3544,Concordia,45.565866,-122.632216,Alberta Rose Theater,45.558939,-122.634677,Music Venue
3545,Concordia,45.565866,-122.632216,McMenamin's Kennedy School Movie Theater,45.564881,-122.630022,Movie Theater
3546,Concordia,45.565866,-122.632216,Les Caves,45.55927,-122.647322,Wine Bar
3547,Concordia,45.565866,-122.632216,Petite Provence of Alberta,45.558921,-122.646213,Bakery
3548,Concordia,45.565866,-122.632216,Red Sauce Pizza,45.558804,-122.620634,Pizza Place
3549,Concordia,45.565866,-122.632216,Yakuza,45.562363,-122.635014,Japanese Restaurant
3550,Concordia,45.565866,-122.632216,Vita Cafe,45.559032,-122.634384,Café
3551,Concordia,45.565866,-122.632216,Podnah's Pit BBQ,45.562796,-122.648319,BBQ Joint
3552,Concordia,45.565866,-122.632216,Barista,45.559187,-122.647269,Coffee Shop
3553,Concordia,45.565866,-122.632216,Cruzroom,45.55903,-122.641209,Cocktail Bar
3554,Concordia,45.565866,-122.632216,Ranch Pizza,45.571812,-122.64705,Pizza Place
3555,Concordia,45.565866,-122.632216,Monograph Bookwerks,45.559191,-122.637988,Bookstore
3556,Concordia,45.565866,-122.632216,Stella Taco,45.558986,-122.635001,Taco Place
3557,Concordia,45.565866,-122.632216,Tamale Boy,45.571762,-122.646943,Mexican Restaurant
3558,Concordia,45.565866,-122.632216,Boxer Ramen,45.559042,-122.644148,Noodle House
3559,Concordia,45.565866,-122.632216,Seastar Bakery,45.562818,-122.648858,Bakery
3560,Concordia,45.565866,-122.632216,The People's Yoga,45.562683,-122.634627,Yoga Studio
3561,Concordia,45.565866,-122.632216,Handsome Pizza,45.562818,-122.648857,Pizza Place
3562,Concordia,45.565866,-122.632216,Bamboo Sushi,45.559198,-122.651328,Sushi Restaurant
3563,Concordia,45.565866,-122.632216,Tin Shed,45.559051,-122.650969,Breakfast Spot
3564,Concordia,45.565866,-122.632216,McMenamins Kennedy School Soaking Pool,45.564425,-122.630011,Pool
3565,Concordia,45.565866,-122.632216,Tough Luck Bar,45.572085,-122.646939,Whisky Bar
3566,Concordia,45.565866,-122.632216,Collage,45.559156,-122.647979,Arts & Crafts Store
3567,Concordia,45.565866,-122.632216,Autentica,45.56281,-122.635026,Mexican Restaurant
3568,Concordia,45.565866,-122.632216,Binks,45.559075,-122.63756,Bar
3569,Concordia,45.565866,-122.632216,T.C. O'Leary's,45.558994,-122.635225,Irish Pub
3570,Concordia,45.565866,-122.632216,Dutch Bros. Coffee,45.570923,-122.613738,Coffee Shop
3571,Concordia,45.565866,-122.632216,La Bonita,45.559098,-122.636061,Mexican Restaurant
3572,Concordia,45.565866,-122.632216,Ciao Vito,45.559153,-122.642656,Italian Restaurant
3573,Concordia,45.565866,-122.632216,Swiss Hibiscus,45.558866,-122.651567,Swiss Restaurant
3574,Concordia,45.565866,-122.632216,P's & Q's Market,45.571852,-122.651611,Market
3575,Concordia,45.565866,-122.632216,Yonder,45.55725,-122.620243,Fried Chicken Joint
3576,Concordia,45.565866,-122.632216,Case Study Alberta,45.559082,-122.651101,Coffee Shop
3577,Concordia,45.565866,-122.632216,Alberta Cooperative Grocery,45.559038,-122.649467,Grocery Store
3578,Concordia,45.565866,-122.632216,Healthy Pets Northwest,45.559153,-122.644692,Pet Store
3579,Concordia,45.565866,-122.632216,Grilled Cheese Grill,45.559192,-122.654819,Food Truck
3580,Concordia,45.565866,-122.632216,The Bye and Bye,45.559237,-122.655246,Bar
3581,Concordia,45.565866,-122.632216,Grain & Gristle,45.555503,-122.650151,Bar
3582,Concordia,45.565866,-122.632216,Bunk Sandwiches,45.559126,-122.644368,Sandwich Place
3583,Concordia,45.565866,-122.632216,Breakside Brewery,45.571653,-122.656762,Brewery
3584,Concordia,45.565866,-122.632216,El Nutri Taco,45.559027,-122.643254,Mexican Restaurant
3585,Concordia,45.565866,-122.632216,The Waffle Window,45.559039,-122.638549,Breakfast Spot
3586,Concordia,45.565866,-122.632216,1856,45.555707,-122.650565,Food & Drink Shop
3587,Concordia,45.565866,-122.632216,Zilla Sake (Sushi & Sake),45.55899,-122.646648,Sake Bar
3588,Concordia,45.565866,-122.632216,The Detention Bar - McMenamins Kennedy School,45.564443,-122.629903,Hotel Bar
3589,Concordia,45.565866,-122.632216,Woodlawn Park,45.572724,-122.653589,Park
3590,Concordia,45.565866,-122.632216,Miss Zumstein,45.559449,-122.620598,Bakery
3591,Concordia,45.565866,-122.632216,Random Order Pie Bar,45.559007,-122.64672,Pie Shop
3592,Concordia,45.565866,-122.632216,Tea Bar,45.562843,-122.648683,Tea Room
3593,Concordia,45.565866,-122.632216,Kim Jong Grillin',45.558996,-122.638434,Korean Restaurant
3594,Concordia,45.565866,-122.632216,Fine Goose,45.559367,-122.641706,French Restaurant
3595,Concordia,45.565866,-122.632216,Cypress Room Bar,45.564591,-122.629666,Hotel Bar
3596,Concordia,45.565866,-122.632216,Little Axe Records,45.559247,-122.636849,Record Shop
3597,Concordia,45.565866,-122.632216,Carioca Bowls,45.559196,-122.656766,Juice Bar
3598,Concordia,45.565866,-122.632216,La Taq,45.56286,-122.648497,Taco Place
3599,Concordia,45.565866,-122.632216,Keys Lounge,45.562856,-122.659938,Cocktail Bar
3600,Concordia,45.565866,-122.632216,NePo 42,45.56219,-122.62066,Sports Bar
3601,Concordia,45.565866,-122.632216,Aviary,45.559262,-122.647197,New American Restaurant
3602,Concordia,45.565866,-122.632216,Thai Noon,45.559146,-122.638287,Thai Restaurant
3603,Concordia,45.565866,-122.632216,Guilder,45.54829,-122.641335,Coffee Shop
3604,Concordia,45.565866,-122.632216,Pip's Original,45.548389,-122.613854,Donut Shop
3605,Concordia,45.565866,-122.632216,Candy Babel,45.559133,-122.652944,Candy Store
3606,Concordia,45.565866,-122.632216,Woodlawn Coffee and Pastry,45.571753,-122.657063,Coffee Shop
3607,Concordia,45.565866,-122.632216,Marbott's Nursery,45.576603,-122.646006,Flower Shop
3608,Concordia,45.565866,-122.632216,Garden Fever,45.54801,-122.641359,Garden Center
3609,Concordia,45.565866,-122.632216,Via Chicago,45.559135,-122.644447,Pizza Place
3610,Concordia,45.565866,-122.632216,Portland Farmers Market at King Elementary,45.557148,-122.658994,Farmers Market
3611,Concordia,45.565866,-122.632216,"batter, griddle & drinkery",45.54836,-122.617824,Breakfast Spot
3612,Concordia,45.565866,-122.632216,Whole Foods Market,45.548998,-122.651285,Grocery Store
3613,Eliot,45.541219,-122.668437,Ex Novo Brewing,45.540049,-122.668583,Brewery
3614,Eliot,45.541219,-122.668437,Wonder Ballroom,45.540813,-122.663393,Rock Club
3615,Eliot,45.541219,-122.668437,Bröder Nord,45.539337,-122.674824,Scandinavian Restaurant
3616,Eliot,45.541219,-122.668437,Toro Bravo,45.540857,-122.663567,Tapas Restaurant
3617,Eliot,45.541219,-122.668437,Bridges Cafe & Catering,45.542148,-122.661554,Café
3618,Eliot,45.541219,-122.668437,Ox,45.539346,-122.661779,Argentinian Restaurant
3619,Eliot,45.541219,-122.668437,Labrewatory,45.540887,-122.673251,Brewery
3620,Eliot,45.541219,-122.668437,Secret Society,45.540831,-122.663559,Lounge
3621,Eliot,45.541219,-122.668437,Pine State Biscuits,45.535861,-122.664108,Fried Chicken Joint
